t,cell_V0,cell_V1,cell_V2,cell_V3,cell_V4,m0,m1,m2,m3,m4,h0,h1,h2,h3,h4,j0,j1,j2,j3,j4,d0,d1,d2,d3,d4,f0,f1,f2,f3,f4,r0,r1,r2,r3,r4,t0,t1,t2,t3,t4,Xs0,Xs1,Xs2,Xs3,Xs4,Xr0,Xr1,Xr2,Xr3,Xr4,APtrack0,APtrack1,APtrack2,APtrack3,APtrack4,APtrack20,APtrack21,APtrack22,APtrack23,APtrack24,APtrack30,APtrack31,APtrack32,APtrack33,APtrack34,Cainfluxtrack0,Cainfluxtrack1,Cainfluxtrack2,Cainfluxtrack3,Cainfluxtrack4,OVRLDtrack0,OVRLDtrack1,OVRLDtrack2,OVRLDtrack3,OVRLDtrack4,OVRLDtrack20,OVRLDtrack21,OVRLDtrack22,OVRLDtrack23,OVRLDtrack24,OVRLDtrack30,OVRLDtrack31,OVRLDtrack32,OVRLDtrack33,OVRLDtrack34,Nai0,Nai1,Nai2,Nai3,Nai4,Cai0,Cai1,Cai2,Cai3,Cai4,Ki0,Ki1,Ki2,Ki3,Ki4,Ca_JSR0,Ca_JSR1,Ca_JSR2,Ca_JSR3,Ca_JSR4,Ca_NSR0,Ca_NSR1,Ca_NSR2,Ca_NSR3,Ca_NSR4
725,-90.2199,-90.4948,-90.6023,-90.6628,-90.7052,0.000643679,0.000614456,0.000603381,0.00059724,0.000592971,0.995263,0.995546,0.995652,0.995711,0.995752,0.996363,0.99654,0.996608,0.996645,0.99667,3.2031e-10,2.83252e-10,2.70845e-10,2.64088e-10,2.59518e-10,0.833215,0.875071,0.889782,0.896981,0.901137,1.82866e-05,1.78964e-05,1.77482e-05,1.76654e-05,1.76076e-05,0.99947,0.999475,0.999477,0.999478,0.999478,0.0880667,0.0515169,0.0375384,0.0302398,0.0257066,0.0835486,0.0198556,0.0085444,0.00481854,0.00315062,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000754244,0.000754244,0.000754244,0.000754244,0.000754244,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000218883,0.000204636,0.000198465,0.000194946,0.000192462,140,140,140,140,140,2.28367,2.27258,2.26644,2.26265,2.25943,2.6367,2.61884,2.61005,2.60476,2.60045
730,-90.2563,-90.5121,-90.6171,-90.6763,-90.7182,0.000639726,0.000612653,0.000601877,0.000595878,0.000591672,0.995302,0.995564,0.995667,0.995724,0.995764,0.996387,0.996551,0.996617,0.996653,0.996678,3.15405e-10,2.81272e-10,2.6918e-10,2.62562e-10,2.58118e-10,0.836545,0.87686,0.89103,0.898154,0.902031,1.82333e-05,1.78723e-05,1.7728e-05,1.7647e-05,1.75894e-05,0.99947,0.999475,0.999477,0.999478,0.999479,0.085572,0.0500695,0.036492,0.0294029,0.025,0.0781257,0.0185644,0.00798851,0.00450508,0.00294573,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000717462,0.000717462,0.000717462,0.000717462,0.000717462,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.00021761,0.000203617,0.000197592,0.000194145,0.000191692,140,140,140,140,140,2.28844,2.27735,2.27121,2.26742,2.2642,2.6367,2.61884,2.61005,2.60476,2.60045
735,-90.2784,-90.5283,-90.6319,-90.6898,-90.7304,0.000637338,0.000610982,0.000600375,0.000594519,0.000590447,0.995325,0.99558,0.995681,0.995737,0.995776,0.996401,0.996562,0.996626,0.996661,0.996686,3.11241e-10,2.79329e-10,2.67514e-10,2.61136e-10,2.5673e-10,0.839823,0.878648,0.892222,0.899048,0.902925,1.81999e-05,1.785e-05,1.77077e-05,1.76286e-05,1.75715e-05,0.999471,0.999475,0.999477,0.999478,0.999479,0.0831486,0.0486646,0.0354764,0.0285908,0.0243136,0.0730532,0.0173569,0.00746879,0.004212,0.00275418,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000682471,0.000682471,0.000682471,0.000682471,0.000682471,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000216373,0.000202671,0.000196719,0.000193345,0.000190964,140,140,140,140,140,2.29321,2.28212,2.27598,2.27219,2.26896,2.6367,2.61884,2.61005,2.60476,2.60045
740,-90.3005,-90.5444,-90.6463,-90.7033,-90.7427,0.000634964,0.000609316,0.000598913,0.000593162,0.000589223,0.995348,0.995596,0.995695,0.99575,0.995787,0.996416,0.996572,0.996635,0.996669,0.996693,3.07824e-10,2.77456e-10,2.65926e-10,2.59718e-10,2.55437e-10,0.842988,0.880436,0.893414,0.899942,0.903819,1.81689e-05,1.78278e-05,1.7688e-05,1.76102e-05,1.75549e-05,0.999471,0.999476,0.999477,0.999478,0.999479,0.0807941,0.0472999,0.0344898,0.0278011,0.0236469,0.0683096,0.0162279,0.00698281,0.00393799,0.00257509,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000649183,0.000649183,0.000649183,0.000649183,0.000649183,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000215136,0.000201725,0.000195868,0.000192544,0.000190237,140,140,140,140,140,2.29798,2.28689,2.28075,2.27696,2.27373,2.6367,2.61884,2.61005,2.60476,2.60045
745,-90.3216,-90.5606,-90.6598,-90.716,-90.755,0.000632709,0.000607655,0.000597543,0.000591885,0.000588002,0.99537,0.995611,0.995708,0.995762,0.995799,0.99643,0.996582,0.996643,0.996677,0.9967,3.04799e-10,2.75652e-10,2.644e-10,2.5832e-10,2.54175e-10,0.845968,0.882191,0.894606,0.900836,0.904713,1.81393e-05,1.78056e-05,1.76695e-05,1.7592e-05,1.75382e-05,0.999472,0.999476,0.999478,0.999478,0.999479,0.0785061,0.0459742,0.0335312,0.0270349,0.0229993,0.0638731,0.0151722,0.00652842,0.00368181,0.00240766,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000617527,0.000617527,0.000617527,0.000617527,0.000617527,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000213956,0.000200779,0.000195067,0.000191789,0.000189509,140,140,140,140,140,2.30275,2.29166,2.28552,2.28173,2.2785,2.6367,2.61884,2.61005,2.60476,2.60045
750,-90.3423,-90.5763,-90.6734,-90.7283,-90.7672,0.000630496,0.000606037,0.000596175,0.000590657,0.000586783,0.995391,0.995627,0.995721,0.995774,0.99581,0.996443,0.996592,0.996651,0.996684,0.996708,3.02039e-10,2.73848e-10,2.62873e-10,2.56932e-10,2.5292e-10,0.848949,0.883681,0.895798,0.90173,0.905607,1.81103e-05,1.77839e-05,1.7651e-05,1.75744e-05,1.75216e-05,0.999472,0.999476,0.999478,0.999479,0.999479,0.0762871,0.0446864,0.0326003,0.0262902,0.0223705,0.0597238,0.0141851,0.00610358,0.0034423,0.00225113,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000587411,0.000587411,0.000587411,0.000587411,0.000587411,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000212792,0.000199856,0.000194267,0.000191062,0.000188782,140,140,140,140,140,2.30751,2.29642,2.29029,2.2865,2.28327,2.6367,2.61884,2.61005,2.60476,2.60045
755,-90.363,-90.5912,-90.6869,-90.7406,-90.7789,0.000628296,0.000604512,0.000594809,0.00058943,0.000585624,0.995413,0.995642,0.995734,0.995785,0.995821,0.996456,0.996601,0.996659,0.996692,0.996715,2.99402e-10,2.72085e-10,2.6144e-10,2.55651e-10,2.51669e-10,0.851725,0.885171,0.89699,0.902624,0.906377,1.80814e-05,1.77634e-05,1.76326e-05,1.75577e-05,1.75058e-05,0.999472,0.999476,0.999478,0.999479,0.99948,0.0741306,0.0434354,0.0316963,0.0255666,0.0217598,0.0558436,0.0132622,0.0057064,0.00321837,0.00210477,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000558763,0.000558763,0.000558763,0.000558763,0.000558763,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000211628,0.000198983,0.000193467,0.000190334,0.000188088,140,140,140,140,140,2.31228,2.30119,2.29505,2.29126,2.28804,2.6367,2.61884,2.61005,2.60476,2.60045
760,-90.3825,-90.6061,-90.7005,-90.7529,-90.7899,0.000626224,0.00060299,0.000593447,0.000588206,0.00058453,0.995433,0.995656,0.995747,0.995797,0.995832,0.996469,0.99661,0.996668,0.996699,0.996721,2.9689e-10,2.7042e-10,2.60015e-10,2.54386e-10,2.50421e-10,0.854407,0.886661,0.89816,0.903518,0.906973,1.80539e-05,1.7743e-05,1.76141e-05,1.7541e-05,1.74909e-05,0.999473,0.999477,0.999478,0.999479,0.99948,0.0720333,0.0422201,0.0308182,0.0248642,0.0211666,0.0522149,0.0123992,0.00533503,0.00300901,0.00196795,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000531509,0.000531509,0.000531509,0.000531509,0.000531509,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000210527,0.00019811,0.000192666,0.000189607,0.000187433,140,140,140,140,140,2.31705,2.30596,2.29982,2.29603,2.29281,2.6367,2.61884,2.61005,2.60476,2.60045
765,-90.4019,-90.6211,-90.713,-90.7652,-90.801,0.000624179,0.000601472,0.000592192,0.000586984,0.000583439,0.995453,0.995671,0.995759,0.995808,0.995842,0.996481,0.996619,0.996675,0.996706,0.996728,2.94512e-10,2.68755e-10,2.58622e-10,2.53127e-10,2.49305e-10,0.85709,0.888152,0.899054,0.904412,0.907569,1.80266e-05,1.77225e-05,1.75959e-05,1.75244e-05,1.74759e-05,0.999473,0.999477,0.999478,0.999479,0.99948,0.0699999,0.0410393,0.0299648,0.0241819,0.0205903,0.0488216,0.0115922,0.00498782,0.00281327,0.00184005,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00050559,0.00050559,0.00050559,0.00050559,0.00050559,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000209436,0.000197236,0.000191927,0.000188879,0.000186778,140,140,140,140,140,2.32182,2.31073,2.30459,2.3008,2.29757,2.6367,2.61884,2.61005,2.60476,2.60045
770,-90.4212,-90.6356,-90.7253,-90.7767,-90.812,0.000622145,0.000599992,0.000590959,0.000585847,0.00058235,0.995472,0.995685,0.995771,0.995819,0.995852,0.996494,0.996628,0.996683,0.996713,0.996734,2.92152e-10,2.6709e-10,2.57235e-10,2.51876e-10,2.48194e-10,0.859567,0.889642,0.899948,0.905306,0.908165,1.79993e-05,1.77026e-05,1.75785e-05,1.75088e-05,1.7461e-05,0.999473,0.999477,0.999479,0.999479,0.99948,0.0680223,0.0398934,0.0291361,0.0235191,0.0200303,0.0456483,0.0108378,0.0046632,0.00263029,0.00172047,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000480933,0.000480933,0.000480933,0.000480933,0.000480933,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000208345,0.000196383,0.0001912,0.0001882,0.000186124,140,140,140,140,140,2.32659,2.3155,2.30936,2.30557,2.30234,2.6367,2.61884,2.61005,2.60476,2.60045
775,-90.4395,-90.6493,-90.7376,-90.7877,-90.8231,0.000620219,0.000598608,0.000589728,0.000584751,0.000581262,0.995491,0.995698,0.995782,0.995829,0.995862,0.996505,0.996636,0.99669,0.99672,0.996741,2.89889e-10,2.65564e-10,2.55959e-10,2.50646e-10,2.47084e-10,0.861951,0.890917,0.900842,0.906176,0.908761,1.79729e-05,1.76839e-05,1.75617e-05,1.74939e-05,1.74461e-05,0.999474,0.999477,0.999479,0.99948,0.99948,0.0661027,0.0387805,0.0283312,0.0228752,0.0194861,0.0426809,0.0101324,0.00435972,0.00245921,0.00160868,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000457478,0.000457478,0.000457478,0.000457478,0.000457478,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000207308,0.000195583,0.000190472,0.000187545,0.000185469,140,140,140,140,140,2.33136,2.32027,2.31413,2.31034,2.30711,2.6367,2.61884,2.61005,2.60476,2.60045
780,-90.4575,-90.6629,-90.75,-90.7988,-90.8341,0.000618335,0.000597227,0.000588499,0.000583657,0.000580176,0.995509,0.995711,0.995794,0.99584,0.995873,0.996517,0.996645,0.996697,0.996726,0.996747,2.87696e-10,2.64037e-10,2.54688e-10,2.49528e-10,2.45974e-10,0.864335,0.89211,0.901736,0.906772,0.909357,1.79479e-05,1.76653e-05,1.7545e-05,1.74789e-05,1.74312e-05,0.999474,0.999478,0.999479,0.99948,0.99948,0.0642366,0.0376986,0.0275492,0.0222498,0.0189584,0.039906,0.0094729,0.00407597,0.00229927,0.00150417,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000435164,0.000435164,0.000435164,0.000435164,0.000435164,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000206289,0.000194783,0.000189745,0.000186891,0.000184814,140,140,140,140,140,2.33612,2.32503,2.3189,2.31511,2.31188,2.6367,2.61884,2.61005,2.60476,2.60045
785,-90.4755,-90.6766,-90.7623,-90.8099,-90.8441,0.000616462,0.000595849,0.000587273,0.000582566,0.000579201,0.995527,0.995724,0.995806,0.99585,0.995882,0.996528,0.996653,0.996705,0.996733,0.996753,2.85615e-10,2.62531e-10,2.53424e-10,2.48415e-10,2.44863e-10,0.866624,0.893302,0.90263,0.907368,0.909953,1.7923e-05,1.76466e-05,1.75283e-05,1.7464e-05,1.74178e-05,0.999474,0.999478,0.999479,0.99948,0.999481,0.0624264,0.0366474,0.0267896,0.0216422,0.0184451,0.037311,0.00885626,0.0038107,0.00214975,0.00140646,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000413943,0.000413943,0.000413943,0.000413943,0.000413943,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000205271,0.000193982,0.000189017,0.000186236,0.000184225,140,140,140,140,140,2.34089,2.3298,2.32366,2.31988,2.31665,2.6367,2.61884,2.61005,2.60476,2.60045
790,-90.4929,-90.6902,-90.7735,-90.8209,-90.8539,0.000614644,0.000594475,0.000586159,0.000581476,0.000578239,0.995544,0.995737,0.995816,0.99586,0.995891,0.996539,0.996661,0.996711,0.99674,0.996759,2.83533e-10,2.6109e-10,2.52174e-10,2.47304e-10,2.43841e-10,0.86871,0.894494,0.903524,0.907964,0.910549,1.78989e-05,1.7628e-05,1.75131e-05,1.7449e-05,1.74046e-05,0.999475,0.999478,0.999479,0.99948,0.999481,0.0606666,0.0356279,0.0260521,0.0210518,0.0179467,0.0348847,0.0082797,0.00356269,0.00200997,0.00131512,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000393755,0.000393755,0.000393755,0.000393755,0.000393755,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000204278,0.000193182,0.000188354,0.000185581,0.000183643,140,140,140,140,140,2.34566,2.33457,2.32843,2.32464,2.32142,2.6367,2.61884,2.61005,2.60476,2.60045
795,-90.5096,-90.7029,-90.7846,-90.8319,-90.8637,0.000612916,0.000593206,0.00058506,0.000580401,0.000577278,0.995561,0.995749,0.995827,0.995871,0.9959,0.99655,0.996669,0.996718,0.996746,0.996765,2.81527e-10,2.59693e-10,2.50962e-10,2.46194e-10,2.4287e-10,0.870797,0.895686,0.904419,0.90856,0.911145,1.78758e-05,1.76098e-05,1.74981e-05,1.74343e-05,1.73914e-05,0.999475,0.999478,0.99948,0.99948,0.999481,0.0589567,0.0346355,0.0253355,0.0204788,0.0174627,0.0326157,0.00774069,0.00333082,0.00187929,0.00122974,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000374551,0.000374551,0.000374551,0.000374551,0.000374551,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000203332,0.000192441,0.0001877,0.000184934,0.000183061,140,140,140,140,140,2.35043,2.33934,2.3332,2.32941,2.32618,2.6367,2.61884,2.61005,2.60476,1.60045
800,-90.5262,-90.7153,-90.7957,-90.8417,-90.8736,0.000611197,0.000591962,0.000583963,0.000579435,0.000576319,0.995578,0.995761,0.995837,0.99588,0.995909,0.99656,0.996677,0.996725,0.996752,0.996771,2.79585e-10,2.58306e-10,2.4984e-10,2.45084e-10,2.41898e-10,0.872883,0.896878,0.905313,0.909156,0.911741,1.78529e-05,1.75921e-05,1.74831e-05,1.7421e-05,1.73782e-05,0.999475,0.999478,0.99948,0.999481,0.999481,0.057297,0.0336739,0.0246392,0.0199224,0.0169924,0.0304941,0.00723672,0.00311407,0.00175712,0.00114991,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000356283,0.000356283,0.000356283,0.000356283,0.000356283,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000202387,0.000191714,0.000187045,0.000184352,0.000182479,140,140,140,140,140,2.3552,2.34411,2.33793,2.33365,2.33006,2.6367,2.61884,2.61005,2.60476,2.60045
